distance,name,popularity,rating,latitude,longitude,category,bike_latitude,bike_longitude
924,Tim Hortons,0.9865910062575304,6.4,49.266273,-123.084421,Coffee Shop,49.257985,-123.083366
370,Kilimanjaro Snack House and Catering,0.9720937463562517,,49.255837,-123.087266,African Restaurant,49.257985,-123.083366
370,Pho Huong Binh,0.05397281925712879,,49.255837,-123.087266,Restaurant,49.257985,-123.083366
390,Thanh Thanh,0.8677238395066527,,49.255961,-123.087763,Thai Restaurant,49.257985,-123.083366
414,Banh Mi Yen Linh Coffee Shop Ltd,0.34631479394198506,,49.254719,-123.086117,Café,49.257985,-123.083366
442,Bubble Town,0.4452304144480288,,49.256878,-123.08922,Tea Room,49.257985,-123.083366
464,Shilla Korean Restaurant,0.9832355189345356,,49.253806,-123.083119,Korean Restaurant,49.257985,-123.083366
507,Snack Attack,0.9287833443455504,,49.253414,-123.08333,Snack Place,49.257985,-123.083366
522,T K Bakery,0.31865469573891975,,49.253367,-123.082028,Bakery,49.257985,-123.083366
539,Empress Bakery,0.2186248979750476,,49.256832,-123.090595,Bakery,49.257985,-123.083366
553,Bubbles and Beans,0.26981227408760544,,49.25573,-123.090177,Café,49.257985,-123.083366
556,The Healing Cafe,0.1662067446590747,,49.256838,-123.090839,Café,49.257985,-123.083366
559,Nene Chicken,0.9517535336261288,,49.25293,-123.082721,Fried Chicken Joint,49.257985,-123.083366
595,Bee Kim Heng,0.8386256753080182,,49.255092,-123.090285,Asian Restaurant,49.257985,-123.083366
598,Fassil Ethiopian Restaurant,0.8635003303665125,,49.262341,-123.088224,Ethiopian Restaurant,49.257985,-123.083366
604,Mercato Di Luigi,0.9809164755723114,,49.259619,-123.091318,Café,49.257985,-123.083366
671,Elma's Kitchen,0.6289271509451073,,49.262301,-123.089843,Restaurant,49.257985,-123.083366
716,Artisan Tea Bar,0.8934017386347441,,49.253083,-123.08979,Coffee Shop,49.257985,-123.083366
724,Tigers Drink House,0.17444647414720096,,49.257457,-123.093325,Café,49.257985,-123.083366
763,Viet Do Cafe,0.15720263774988016,,49.25179,-123.078812,Vietnamese Restaurant,49.257985,-123.083366
791,Domino's Pizza,0.9720030575096843,,49.262677,-123.091578,Pizzeria,49.257985,-123.083366
805,Pizza King,0.9544871545726612,,49.26221,-123.074341,Pizzeria,49.257985,-123.083366
823,Domino's Pizza,0.9802039203492816,,49.251187,-123.078842,Pizzeria,49.257985,-123.083366
889,The Uterii,0.05810563955070154,,49.259986,-123.095243,Dive Bar,49.257985,-123.083366
897,Steve’s Poké Bar,0.9470506691541322,,49.266067,-123.084484,Poke Restaurant,49.257985,-123.083366
921,Sun Bo Kong Vegetarian Restaurant,0.33804915335483954,,49.250825,-123.076946,Dim Sum Restaurant,49.257985,-123.083366
921,Park Here Seafood Restaurant,0.8632282638268102,,49.250825,-123.076946,Chinese Restaurant,49.257985,-123.083366
927,Danz Gourmet Personal Chef and Catering Svc,0.9383574954331688,,49.266294,-123.084503,Restaurant,49.257985,-123.083366
948,Circus Play Cafe,0.9233161024524855,,49.259298,-123.070444,Café,49.257985,-123.083366
972,Ay Chihuahua,0.9417907160532214,,49.259801,-123.070052,Mexican Restaurant,49.257985,-123.083366
992,Kojak Restaurants,0.4076204542215658,,49.259911,-123.070009,Fast Food Restaurant,49.257985,-123.083366
994,Baby Dhal Roti Shop,0.9691787477165844,,49.260328,-123.070126,Caribbean Restaurant,49.257985,-123.083366
713,Billy Button Dessert Bar,,,49.252944,-123.089454,Restaurant,49.257985,-123.083366
381,Anh and Chi,0.9830800523404201,9.0,49.255019,-123.100904,Bar,49.256694,-123.096579
413,Osteria Savio Volpe,0.9518053558241673,8.9,49.257425,-123.09097,Italian Restaurant,49.256694,-123.096579
450,Matchstick Coffee,0.9786492544081257,8.9,49.257296,-123.090229,Café,49.256694,-123.096579
416,49th Parallel Coffee Roast,0.9903222045163046,8.7,49.259164,-123.100851,Coffee Shop,49.256694,-123.096579
371,Pho Goodness,0.9771334551154988,8.4,49.257707,-123.101457,Vietnamese Restaurant,49.256694,-123.096579
528,Sal y Limon,0.979659787269877,8.5,49.256878,-123.08922,Sushi Restaurant,49.256694,-123.096579
358,The General Public,0.9165403500589477,8.0,49.255843,-123.101541,Sushi Restaurant,49.256694,-123.096579
690,Sushiyama,0.973635456747898,8.5,49.262968,-123.0972,Sushi Restaurant,49.256694,-123.096579
626,Liberty Bakery,0.961897728892171,8.3,49.251934,-123.101209,Bakery,49.256694,-123.096579
709,AJ's Brooklyn Pizza Joint,0.9871740059854639,8.4,49.262989,-123.098175,Pizzeria,49.256694,-123.096579
934,Batard Boulangerie & Cafe Moderne,0.9764208998924689,8.8,49.24954,-123.089814,Bakery,49.256694,-123.096579
941,Earnest Ice Cream,0.990270382318266,8.8,49.249334,-123.089877,Ice Cream Parlor,49.256694,-123.096579
752,The Federal Store,0.9787010766061642,8.3,49.261909,-123.103193,Café,49.256694,-123.096579
870,The Acorn,0.9513648671408398,8.5,49.249622,-123.101499,Vegan and Vegetarian Restaurant,49.256694,-123.096579
346,Kwong Chow Congee & Noodle House,0.9795043206757614,7.7,49.256935,-123.101472,Chinese Restaurant,49.256694,-123.096579
911,Zakkushi Charcoal Grill,0.9816419863448508,8.5,49.249014,-123.101285,Japanese Restaurant,49.256694,-123.096579
755,Sushi Mania,0.9041030225297007,8.1,49.250616,-123.101259,Sushi Restaurant,49.256694,-123.096579
906,Main Street Brewing Co,0.9716143910243953,8.3,49.264745,-123.099216,Brewery,49.256694,-123.096579
538,Published on Main,0.9669763042999469,7.8,49.252954,-123.101296,Restaurant,49.256694,-123.096579
536,Sing Sing Beer Bar,0.9884954720354464,7.7,49.260652,-123.100815,Beer Bar,49.256694,-123.096579
905,Fox Cabaret,0.9604078406985632,8.2,49.264298,-123.101206,Movie Theater,49.256694,-123.096579
684,Ignite Pizzeria,0.9735188568023113,7.8,49.262233,-123.100706,Pizzeria,49.256694,-123.096579
714,Hime Japanese Restaurant,0.9890784717633798,7.8,49.262963,-123.09874,Sushi Restaurant,49.256694,-123.096579
404,12 Kings Pub,0.9573762421133092,7.4,49.260337,-123.096652,Pub,49.256694,-123.096579
969,The Mighty Oak,0.9817844973894567,8.0,49.254563,-123.109543,Café,49.256694,-123.096579
368,Forecast Coffee,0.9690103255729592,7.3,49.258541,-123.100798,Coffee Shop,49.256694,-123.096579
570,Burdock & Co,0.9432546931478099,7.5,49.260915,-123.100756,New American Restaurant,49.256694,-123.096579
901,JJ's Trucketeria,0.15744879319056318,7.8,49.263835,-123.102465,Dining and Drinking,49.256694,-123.096579
858,Gene Coffeebar,0.9483850907536243,7.6,49.263721,-123.100671,Coffee Shop,49.256694,-123.096579
524,Bells and Whistles,0.9857618510889139,7.2,49.255678,-123.089524,Sports Bar,49.256694,-123.096579
400,Colony Bar Main Street,0.8739813699198051,7.0,49.258994,-123.100836,Sports Bar,49.256694,-123.096579
740,Our Town Cafe,0.9602653296539573,7.3,49.26299,-123.099959,Coffee Shop,49.256694,-123.096579
744,Sun Sui Wah Seafood Restaurant,0.9853343179550961,7.3,49.250435,-123.100757,Cantonese Restaurant,49.256694,-123.096579
871,BT Cafe Ltd,0.9830670967909104,7.3,49.254208,-123.085181,Café,49.256694,-123.096579
942,Helen's Grill,0.9676888595229767,7.1,49.248684,-123.100852,Diner,49.256694,-123.096579
686,Thai Son Restaurant,0.9665746822651483,6.9,49.262942,-123.096873,Vietnamese Restaurant,49.256694,-123.096579
675,Bob Likes Thai Food,0.9413761384689131,6.7,49.251388,-123.101244,Thai Restaurant,49.256694,-123.096579
934,Como Taperia,0.9641131278583182,6.5,49.264715,-123.100431,Tapas Restaurant,49.256694,-123.096579
884,Caffè Artigiano,0.9778719214375478,6.5,49.24923,-123.100817,Café,49.256694,-123.096579
450,Church's Chicken,0.9899724046795445,6.1,49.254066,-123.101309,Fried Chicken Joint,49.256694,-123.096579
802,Subway,0.971977146410665,6.3,49.26263,-123.090276,Deli,49.256694,-123.096579
340,Joe's Grill on Main Street,0.9298197883063211,5.9,49.257995,-123.100832,Breakfast Spot,49.256694,-123.096579
717,Caffe Barney,0.9688807700778629,6.2,49.262516,-123.10073,Diner,49.256694,-123.096579
717,Pizza Pizza,0.9115135968492104,6.1,49.262984,-123.098823,Pizzeria,49.256694,-123.096579
378,The Uterii,0.05810563955070154,,49.259986,-123.095243,Dive Bar,49.256694,-123.096579
455,Suyo,0.9502118232344825,,49.253932,-123.101217,Peruvian Restaurant,49.256694,-123.096579
944,Nammos Estiatorio,0.9184318602873541,6.0,49.249462,-123.089726,Greek Restaurant,49.256694,-123.096579
468,Roasting Time,0.16226825760814645,,49.259916,-123.100752,Coffee Shop,49.256694,-123.096579
488,Foglifter Coffee Roasters,0.9852824957570575,,49.253165,-123.100584,Café,49.256694,-123.096579
501,Mercato Di Luigi,0.9809164755723114,,49.259619,-123.091318,Café,49.256694,-123.096579
347,Cactus Club Cafe,0.9824711415134673,9.0,49.28666,-123.14278,Mexican Restaurant,49.285512,-123.1384
401,The Inukshuk,0.9911254485859018,9.2,49.284303,-123.143552,Public Art,49.285512,-123.1384
174,JJ Bean Coffee Roasters,0.9656289271509451,8.3,49.286217,-123.140552,Coffee Shop,49.285512,-123.1384
302,CRAFT Beer Market English Bay,0.9862412064207703,8.6,49.286629,-123.14221,Beer Bar,49.285512,-123.1384
339,Greenhorn Cafe,0.9546296656172671,8.7,49.286624,-123.133935,Café,49.285512,-123.1384
345,Legendary Noodle House,0.9736225011983883,8.6,49.288425,-123.139849,Chinese Restaurant,49.285512,-123.1384
452,Score on Davie,0.9781439879772501,8.7,49.282285,-123.134538,Arts and Entertainment,49.285512,-123.1384
566,Kingyo Izakaya,0.9795172762252711,9.1,49.290643,-123.136956,Sushi Restaurant,49.285512,-123.1384
523,La Belle Patate,0.9857100288908754,8.6,49.282095,-123.133548,Restaurant,49.285512,-123.1384
164,Red Umbrella Cafe,0.9664062601215231,7.9,49.286418,-123.140245,Café,49.285512,-123.1384
598,Tom Sushi,0.9749698783473901,8.7,49.28157,-123.132773,Sushi Restaurant,49.285512,-123.1384
711,Ramen Danbo - Robson,0.9960226463005428,9.0,49.287499,-123.12898,Ramen Restaurant,49.285512,-123.1384
638,Hokkaido Ramen Santouka,0.9700338139842202,8.7,49.290258,-123.13384,Ramen Restaurant,49.285512,-123.1384
796,Konbiniya,0.9954007799240805,8.9,49.286326,-123.127825,Sushi Restaurant,49.285512,-123.1384
588,1181 Lounge,0.9574021532123285,8.2,49.281647,-123.132861,Night Club,49.285512,-123.1384
815,Breka Bakery & Cafe,0.996968401414746,8.7,49.285765,-123.127128,Bakery,49.285512,-123.1384
463,Melriches Coffeehouse,0.9724435461930118,8.0,49.282224,-123.134289,Café,49.285512,-123.1384
716,Nook,0.9409874719836242,8.4,49.29174,-123.135346,Italian Restaurant,49.285512,-123.1384
670,Marutama Ra-men,0.9892728050060243,8.3,49.290515,-123.133538,Ramen Restaurant,49.285512,-123.1384
259,The Park at English Bay,0.9854250068016635,7.6,49.286922,-123.140937,Pub,49.285512,-123.1384
652,Dinesty Chinese Restaurant,0.9762395221993341,8.1,49.290752,-123.134045,Shanghai Restaurant,49.285512,-123.1384
946,Guu,0.9814217420031871,8.5,49.284107,-123.125364,Diner,49.285512,-123.1384
678,Chez Cora,0.9757213002189488,8.0,49.287551,-123.129634,Restaurant,49.285512,-123.1384
850,Earl's Restaurant,0.9852954513065671,8.1,49.285939,-123.126494,American Restaurant,49.285512,-123.1384
740,Samurai Japanese Restaurant,0.984738362677653,7.9,49.28053,-123.131711,Sushi Restaurant,49.285512,-123.1384
771,Thai Basil Restaurant,0.9782476323733271,8.0,49.280355,-123.131452,Thai Restaurant,49.285512,-123.1384
761,Chongqing Chinese Restaurant,0.9654086828092814,7.9,49.286465,-123.128162,Chinese Restaurant,49.285512,-123.1384
888,Hello Nori,0.9795690984233096,8.0,49.285744,-123.126153,Sushi Restaurant,49.285512,-123.1384
530,Blenz Coffee,0.9758638112635547,7.6,49.290242,-123.137571,Coffee Shop,49.285512,-123.1384
309,The Calling Public House,0.9610037959760063,7.3,49.287036,-123.141839,Pub,49.285512,-123.1384
995,Sushi Osaka,0.9684661924935546,8.0,49.277632,-123.131868,Sushi Restaurant,49.285512,-123.1384
985,Maxine's Cafe & Bar,0.9943772915128195,7.9,49.277941,-123.131327,Restaurant,49.285512,-123.1384
668,Gurkha Himalayan Kitchen,0.9834039410781609,7.5,49.281122,-123.132086,Himalayan Restaurant,49.285512,-123.1384
1044,H2 Kitchen + Bar,0.9829245857463045,7.7,49.292136,-123.129133,Restaurant,49.285512,-123.1384
907,Breaking Bean,0.9779626102841152,7.5,49.291395,-123.129719,Café,49.285512,-123.1384
896,Vera's Burger Shack,0.9662119268788786,7.5,49.27946,-123.130078,Burger Joint,49.285512,-123.1384
904,The Fountainhead Pub,0.9832614300335549,7.5,49.27966,-123.129771,Gay Bar,49.285512,-123.1384
458,A&W Restaurant,0.9628434840063741,7.1,49.28964,-123.138493,American Restaurant,49.285512,-123.1384
689,Banana Leaf,0.9711220801430293,7.1,49.291374,-123.13499,Malay Restaurant,49.285512,-123.1384
870,Numbers Cabaret,0.976524544288546,7.3,49.279676,-123.130502,Night Club,49.285512,-123.1384
919,Stanley Park Brewing Restaurant & Brewpub,0.9735447679013305,7.3,49.292295,-123.146508,Brewery,49.285512,-123.1384
608,Pumpjack Pub,0.9757601668674777,7.0,49.281472,-123.132602,Gay Bar,49.285512,-123.1384
942,Kirin Mandarin Restaurant,0.9859173176830295,7.1,49.286315,-123.125553,Chinese Restaurant,49.285512,-123.1384
671,Breka Bakery and Cafe,0.9912031818829595,6.9,49.291338,-123.135961,Café,49.285512,-123.1384
504,European Delicatessen,0.8531618018578258,6.7,49.282028,-123.133948,Deli,49.285512,-123.1384
423,Tim Hortons,0.9802816536463395,6.5,49.289295,-123.139112,"Cafe, Coffee, and Tea House",49.285512,-123.1384
785,Denny's,0.9825100081619962,6.6,49.280237,-123.131199,Breakfast Spot,49.285512,-123.1384
53,McDonald's,0.9965797349294571,5.8,49.285281,-123.139012,Burger Joint,49.285512,-123.1384
173,Yummy to Go,0.9730135903714356,5.8,49.286439,-123.140328,Sushi Restaurant,49.285512,-123.1384
628,Blenz Coffee,0.9773148328086336,6.3,49.289661,-123.132329,Coffee Shop,49.285512,-123.1384
459,Caffe Cittadella,0.9642685944524337,8.8,49.26473,-123.116978,Coffee Shop,49.26893,-123.11813
31,The Wicklow Pub,0.9537357327011026,7.6,49.268651,-123.118123,Pub,49.26893,-123.11813
719,Mister,0.9777812325909804,9.1,49.275114,-123.121514,Ice Cream Parlor,49.26893,-123.11813
488,OEB Breakfast Co,0.9820436083796494,8.4,49.273374,-123.119419,Dining and Drinking,49.26893,-123.11813
739,Minami Restaurant,0.9645665720911553,9.1,49.275269,-123.120797,Sushi Restaurant,49.26893,-123.11813
51,Mahony & Sons,0.9955809717047958,7.6,49.269076,-123.118797,Irish Pub,49.26893,-123.11813
478,Provence Marinaside,0.9560677316128363,8.3,49.273338,-123.119497,French Restaurant,49.26893,-123.11813
659,La Terrazza,0.9637244613730291,8.8,49.274887,-123.118818,Italian Restaurant,49.26893,-123.11813
649,Rogue Kitchen & Wetbar,0.9771464106650084,8.6,49.263123,-123.117652,Bar,49.26893,-123.11813
642,Elysian Coffee Broadway,0.9808257867257439,8.5,49.263077,-123.117243,Coffee Shop,49.26893,-123.11813
832,Blue Water Cafe + Raw Bar,0.9711609467915582,9.0,49.276123,-123.121114,Seafood Restaurant,49.26893,-123.11813
764,The Flying Pig Yaletown,0.9542280435824686,8.7,49.275181,-123.122007,Restaurant,49.26893,-123.11813
720,Rodney's Oyster House,0.9844015183904026,8.6,49.274378,-123.123236,Seafood Restaurant,49.26893,-123.11813
879,Terra Breads,0.9784808322645004,8.9,49.271451,-123.107006,Bakery,49.26893,-123.11813
846,Matchstick Coffee Roasters,0.9882363610452537,8.7,49.274404,-123.126239,Café,49.26893,-123.11813
885,Milano Coffee,0.9708241025043077,8.8,49.263724,-123.108701,Coffee Shop,49.26893,-123.11813
879,The Parlour,0.9807350978791766,8.7,49.276782,-123.120196,Pizzeria,49.26893,-123.11813
964,The Juice Truck,0.9249614572402088,8.9,49.266348,-123.105436,Juice Bar,49.26893,-123.11813
667,Peaceful Restaurant,0.9912420485314885,8.2,49.263051,-123.116024,Dim Sum Restaurant,49.26893,-123.11813
781,Angus T,0.975397411481208,8.4,49.275871,-123.119875,Bakery,49.26893,-123.11813
724,MeeT in Yaletown,0.978921320947828,8.3,49.275006,-123.121748,Vegan and Vegetarian Restaurant,49.26893,-123.11813
776,Passione Gelato,0.9792063430370399,8.4,49.275818,-123.113868,Gelato Shop,49.26893,-123.11813
778,Honey Salt,0.9930169588143081,8.4,49.275175,-123.11284,Restaurant,49.26893,-123.11813
645,Nook,0.9822897638203324,8.1,49.269521,-123.109276,Italian Restaurant,49.26893,-123.11813
703,Tasty Indian Bistro,0.9831577856374778,8.1,49.274214,-123.123465,Indian Restaurant,49.26893,-123.11813
873,CRAFT Beer Market Vancouver,0.9945457136564447,8.3,49.270591,-123.106447,Beer Garden,49.26893,-123.11813
664,JJ Bean Coffee Roasters,0.984984518118336,8.0,49.270118,-123.109002,Coffee Shop,49.26893,-123.11813
860,The Keg Steakhouse + Bar,0.9859432287820488,8.2,49.27671,-123.11946,Steakhouse,49.26893,-123.11813
987,Faculty Brewing Co,0.9484757796001917,8.4,49.268552,-123.104488,Bar,49.26893,-123.11813
861,Coo Coo Coffee,0.9481259797634317,8.1,49.275784,-123.123761,Café,49.26893,-123.11813
755,Hapa Izakaya,0.9578555974451657,8.0,49.27512,-123.12265,Bar,49.26893,-123.11813
657,Hokkaido Ramen Santouka,0.9803075647453586,7.8,49.263015,-123.116994,Ramen Restaurant,49.26893,-123.11813
773,Fresh Take-Out Japanese,0.9322036094160934,8.0,49.275695,-123.115155,Sushi Restaurant,49.26893,-123.11813
827,West Oak,0.9603301074015055,7.9,49.276319,-123.11967,American Restaurant,49.26893,-123.11813
624,Dynasty Seafood Restaurant 皇朝海鮮酒家,0.9869278505447808,7.7,49.263675,-123.12143,Chinese Restaurant,49.26893,-123.11813
753,Cactus Club Cafe Yaletown,0.9838055631129594,7.8,49.275084,-123.122728,American Restaurant,49.26893,-123.11813
709,Bar None,0.9123557075673364,7.6,49.274486,-123.123002,Night Club,49.26893,-123.11813
933,Tap & Barrel,0.9802168758987913,7.7,49.271827,-123.106065,Gastropub,49.26893,-123.11813
764,Sushi California,0.9705002137665669,7.5,49.263035,-123.112616,Sushi Restaurant,49.26893,-123.11813
989,Argo Cafe,0.9351963413528185,7.7,49.268608,-123.104493,Café,49.26893,-123.11813
966,Boston Pizza,0.9815512974982834,7.7,49.277218,-123.11415,Pizzeria,49.26893,-123.11813
831,JW Marriott Executive Lounge,0.9767188775311905,7.5,49.275375,-123.112532,Lounge,49.26893,-123.11813
697,Starbucks,0.9962558461917163,7.3,49.274713,-123.122129,Coffee Shop,49.26893,-123.11813
744,Yaletown Brewing Co,0.982445230414448,7.2,49.275516,-123.120899,Sports Bar,49.26893,-123.11813
662,Yolks,0.9776128104473552,7.0,49.263025,-123.11659,Restaurant,49.26893,-123.11813
706,Soho Billiards,0.9792711207845881,6.9,49.274059,-123.124182,Pool Hall,49.26893,-123.11813
411,Starbucks,0.9756565224714007,6.6,49.267226,-123.112973,Coffee Shop,49.26893,-123.11813
809,The Greek by Anatoli,0.9720548797077228,6.8,49.27621,-123.119904,Greek Restaurant,49.26893,-123.11813
527,Starbucks,0.9851270291629419,6.6,49.273405,-123.119989,Coffee Shop,49.26893,-123.11813
733,Ophelia,0.9776516770958841,6.7,49.269552,-123.108061,Mexican Restaurant,49.26893,-123.11813
94,OEB Breakfast Co,0.9820436083796494,8.4,49.273374,-123.119419,Dining and Drinking,49.273471,-123.118016
292,Minami Restaurant,0.9645665720911553,9.1,49.275269,-123.120797,Sushi Restaurant,49.273471,-123.118016
297,Mister,0.9777812325909804,9.1,49.275114,-123.121514,Ice Cream Parlor,49.273471,-123.118016
124,Provence Marinaside,0.9560677316128363,8.3,49.273338,-123.119497,French Restaurant,49.273471,-123.118016
373,Blue Water Cafe + Raw Bar,0.9711609467915582,9.0,49.276123,-123.121114,Seafood Restaurant,49.273471,-123.118016
298,Angus T,0.975397411481208,8.4,49.275871,-123.119875,Bakery,49.273471,-123.118016
393,The Parlour,0.9807350978791766,8.7,49.276782,-123.120196,Pizzeria,49.273471,-123.118016
403,Rodney's Oyster House,0.9844015183904026,8.6,49.274378,-123.123236,Seafood Restaurant,49.273471,-123.118016
319,MeeT in Yaletown,0.978921320947828,8.3,49.275006,-123.121748,Vegan and Vegetarian Restaurant,49.273471,-123.118016
404,Honey Salt,0.9930169588143081,8.4,49.275175,-123.11284,Restaurant,49.273471,-123.118016
